2018-11-30 21:22:29,635 @@@@smoothness_penalty_weight:9e-05
2018-11-30 21:22:29,636 @@@@smoothness_penalty_bias:-0.35
2018-11-30 21:22:29,637 @@@@ABCVar_penalty_weight:0.0
2018-11-30 21:22:29,637 @@@@prefix:output/-0.35-0.9-0.yaml/2007_trainval_2012_trainval/first
2018-11-30 21:23:30,184 Epoch[0] Batch [100]	Speed: 8.21 samples/sec	Train-SmoothnessLoss=122.499872,	ABCVarPenalty=0.000000,	APenalty=0.000042,	BPenalty=0.000488,	CPenalty=0.000002,	RCNNAcc=0.699431,	
2018-11-30 21:31:48,376 Epoch[0] Batch [1200]	Speed: 8.90 samples/sec	Train-SmoothnessLoss=58.448673,	ABCVarPenalty=0.024456,	APenalty=333.223490,	BPenalty=102.168588,	CPenalty=434.243734,	RCNNAcc=0.844932,	
2018-11-30 21:32:33,046 Epoch[0] Batch [1300]	Speed: 8.95 samples/sec	Train-SmoothnessLoss=54.896412,	ABCVarPenalty=0.024977,	APenalty=321.921022,	BPenalty=103.762943,	CPenalty=456.233234,	RCNNAcc=0.841983,	
2018-11-30 21:33:17,726 Epoch[0] Batch [1400]	Speed: 8.95 samples/sec	Train-SmoothnessLoss=51.413193,	ABCVarPenalty=0.024242,	APenalty=315.431600,	BPenalty=101.065829,	CPenalty=475.070919,	RCNNAcc=0.838462,	
2018-11-30 21:34:02,870 Epoch[0] Batch [1500]	Speed: 8.86 samples/sec	Train-SmoothnessLoss=48.451520,	ABCVarPenalty=0.024296,	APenalty=307.501923,	BPenalty=98.293231,	CPenalty=493.285083,	RCNNAcc=0.836125,	
2018-11-30 21:34:48,138 Epoch[0] Batch [1600]	Speed: 8.84 samples/sec	Train-SmoothnessLoss=45.878060,	ABCVarPenalty=0.024452,	APenalty=303.852719,	BPenalty=97.252114,	CPenalty=516.116252,	RCNNAcc=0.833422,	
2018-11-30 21:35:33,516 Epoch[0] Batch [1700]	Speed: 8.81 samples/sec	Train-SmoothnessLoss=44.321330,	ABCVarPenalty=0.024660,	APenalty=304.617381,	BPenalty=96.347916,	CPenalty=543.102937,	RCNNAcc=0.833520,	
2018-11-30 21:36:19,005 Epoch[0] Batch [1800]	Speed: 8.79 samples/sec	Train-SmoothnessLoss=42.884163,	ABCVarPenalty=0.024736,	APenalty=304.703158,	BPenalty=95.722753,	CPenalty=563.982183,	RCNNAcc=0.832593,	
2018-11-30 21:37:04,073 Epoch[0] Batch [1900]	Speed: 8.88 samples/sec	Train-SmoothnessLoss=42.078192,	ABCVarPenalty=0.028477,	APenalty=297.786928,	BPenalty=96.331341,	CPenalty=590.756553,	RCNNAcc=0.831406,	
2018-11-30 21:37:48,783 Epoch[0] Batch [2000]	Speed: 8.95 samples/sec	Train-SmoothnessLoss=41.551220,	ABCVarPenalty=0.031700,	APenalty=292.166538,	BPenalty=98.541988,	CPenalty=613.928765,	RCNNAcc=0.831105,	
2018-11-30 21:38:34,235 Epoch[0] Batch [2100]	Speed: 8.80 samples/sec	Train-SmoothnessLoss=40.190254,	ABCVarPenalty=0.033236,	APenalty=286.620810,	BPenalty=102.139795,	CPenalty=627.001284,	RCNNAcc=0.829832,	
2018-11-30 21:39:19,317 Epoch[0] Batch [2200]	Speed: 8.87 samples/sec	Train-SmoothnessLoss=39.400686,	ABCVarPenalty=0.035675,	APenalty=281.486283,	BPenalty=107.576314,	CPenalty=641.257127,	RCNNAcc=0.828497,	
2018-11-30 21:40:04,037 Epoch[0] Batch [2300]	Speed: 8.94 samples/sec	Train-SmoothnessLoss=38.711405,	ABCVarPenalty=0.037904,	APenalty=276.795894,	BPenalty=110.309834,	CPenalty=656.909300,	RCNNAcc=0.828208,	
2018-11-30 21:40:48,954 Epoch[0] Batch [2400]	Speed: 8.91 samples/sec	Train-SmoothnessLoss=38.567500,	ABCVarPenalty=0.040378,	APenalty=273.242409,	BPenalty=113.893185,	CPenalty=673.010777,	RCNNAcc=0.827774,	
2018-11-30 21:41:33,908 Epoch[0] Batch [2500]	Speed: 8.90 samples/sec	Train-SmoothnessLoss=38.109976,	ABCVarPenalty=0.042498,	APenalty=269.370779,	BPenalty=116.336402,	CPenalty=686.986255,	RCNNAcc=0.827154,	
2018-11-30 21:42:19,416 Epoch[0] Batch [2600]	Speed: 8.79 samples/sec	Train-SmoothnessLoss=37.243209,	ABCVarPenalty=0.043149,	APenalty=265.428189,	BPenalty=118.225936,	CPenalty=692.091189,	RCNNAcc=0.827272,	
2018-11-30 21:43:04,553 Epoch[0] Batch [2700]	Speed: 8.86 samples/sec	Train-SmoothnessLoss=37.461018,	ABCVarPenalty=0.045569,	APenalty=261.849650,	BPenalty=121.647495,	CPenalty=703.684033,	RCNNAcc=0.827173,	
2018-11-30 21:43:49,798 Epoch[0] Batch [2800]	Speed: 8.84 samples/sec	Train-SmoothnessLoss=39.723720,	ABCVarPenalty=0.050546,	APenalty=259.627774,	BPenalty=124.803236,	CPenalty=725.391693,	RCNNAcc=0.826553,	
2018-11-30 21:44:34,318 Epoch[0] Batch [2900]	Speed: 8.98 samples/sec	Train-SmoothnessLoss=39.033650,	ABCVarPenalty=0.051421,	APenalty=256.234164,	BPenalty=127.845101,	CPenalty=729.645742,	RCNNAcc=0.826531,	
2018-11-30 21:45:19,018 Epoch[0] Batch [3000]	Speed: 8.95 samples/sec	Train-SmoothnessLoss=38.623653,	ABCVarPenalty=0.052859,	APenalty=252.995852,	BPenalty=131.040694,	CPenalty=736.550790,	RCNNAcc=0.825873,	
2018-11-30 21:46:04,111 Epoch[0] Batch [3100]	Speed: 8.87 samples/sec	Train-SmoothnessLoss=39.083935,	ABCVarPenalty=0.055088,	APenalty=251.173811,	BPenalty=134.427759,	CPenalty=747.899066,	RCNNAcc=0.825547,	
2018-11-30 21:46:48,058 Epoch[0] Batch [3200]	Speed: 9.10 samples/sec	Train-SmoothnessLoss=40.215860,	ABCVarPenalty=0.058115,	APenalty=249.635475,	BPenalty=136.403591,	CPenalty=765.148539,	RCNNAcc=0.824790,	
2018-11-30 21:47:33,039 Epoch[0] Batch [3300]	Speed: 8.89 samples/sec	Train-SmoothnessLoss=40.116115,	ABCVarPenalty=0.058590,	APenalty=248.452264,	BPenalty=136.718790,	CPenalty=769.885795,	RCNNAcc=0.824541,	
2018-11-30 21:48:19,076 Epoch[0] Batch [3400]	Speed: 8.69 samples/sec	Train-SmoothnessLoss=39.514201,	ABCVarPenalty=0.057401,	APenalty=250.441799,	BPenalty=137.125754,	CPenalty=769.876303,	RCNNAcc=0.824560,	
2018-11-30 21:49:03,219 Epoch[0] Batch [3500]	Speed: 9.06 samples/sec	Train-SmoothnessLoss=39.796916,	ABCVarPenalty=0.057281,	APenalty=252.512100,	BPenalty=137.773077,	CPenalty=776.679734,	RCNNAcc=0.823868,	
2018-11-30 21:49:47,544 Epoch[0] Batch [3600]	Speed: 9.02 samples/sec	Train-SmoothnessLoss=40.613653,	ABCVarPenalty=0.059988,	APenalty=249.931470,	BPenalty=139.212469,	CPenalty=786.935422,	RCNNAcc=0.824016,	
2018-11-30 21:50:31,800 Epoch[0] Batch [3700]	Speed: 9.04 samples/sec	Train-SmoothnessLoss=41.748063,	ABCVarPenalty=0.062970,	APenalty=247.818431,	BPenalty=140.599498,	CPenalty=798.786698,	RCNNAcc=0.824307,	
2018-11-30 21:51:16,355 Epoch[0] Batch [3800]	Speed: 8.98 samples/sec	Train-SmoothnessLoss=41.538925,	ABCVarPenalty=0.063625,	APenalty=245.910468,	BPenalty=141.739741,	CPenalty=802.253414,	RCNNAcc=0.824648,	
2018-11-30 21:52:00,523 Epoch[0] Batch [3900]	Speed: 9.06 samples/sec	Train-SmoothnessLoss=40.992173,	ABCVarPenalty=0.063923,	APenalty=243.855185,	BPenalty=145.020058,	CPenalty=802.489925,	RCNNAcc=0.824813,	
2018-11-30 21:52:44,461 Epoch[0] Batch [4000]	Speed: 9.10 samples/sec	Train-SmoothnessLoss=41.032505,	ABCVarPenalty=0.065080,	APenalty=242.069356,	BPenalty=147.327948,	CPenalty=807.111911,	RCNNAcc=0.824858,	
2018-11-30 21:53:29,229 Epoch[0] Batch [4100]	Speed: 8.94 samples/sec	Train-SmoothnessLoss=41.511761,	ABCVarPenalty=0.066641,	APenalty=241.110430,	BPenalty=149.387646,	CPenalty=815.347704,	RCNNAcc=0.825008,	
2018-11-30 21:54:13,753 Epoch[0] Batch [4200]	Speed: 8.98 samples/sec	Train-SmoothnessLoss=42.057775,	ABCVarPenalty=0.067483,	APenalty=241.155197,	BPenalty=150.893322,	CPenalty=821.231344,	RCNNAcc=0.825286,	
2018-11-30 21:54:58,052 Epoch[0] Batch [4300]	Speed: 9.03 samples/sec	Train-SmoothnessLoss=42.929355,	ABCVarPenalty=0.068914,	APenalty=240.851446,	BPenalty=151.561823,	CPenalty=829.460190,	RCNNAcc=0.825385,	
2018-11-30 21:55:41,864 Epoch[0] Batch [4400]	Speed: 9.13 samples/sec	Train-SmoothnessLoss=43.576061,	ABCVarPenalty=0.069053,	APenalty=242.316691,	BPenalty=152.931528,	CPenalty=834.843050,	RCNNAcc=0.825224,	
2018-11-30 21:56:25,770 Epoch[0] Batch [4500]	Speed: 9.11 samples/sec	Train-SmoothnessLoss=43.735238,	ABCVarPenalty=0.069495,	APenalty=242.162168,	BPenalty=154.027688,	CPenalty=839.670844,	RCNNAcc=0.825089,	
2018-11-30 21:57:09,338 Epoch[0] Batch [4600]	Speed: 9.18 samples/sec	Train-SmoothnessLoss=44.916646,	ABCVarPenalty=0.071566,	APenalty=241.229618,	BPenalty=155.739064,	CPenalty=847.341595,	RCNNAcc=0.825209,	
2018-11-30 21:57:53,681 Epoch[0] Batch [4700]	Speed: 9.02 samples/sec	Train-SmoothnessLoss=45.355776,	ABCVarPenalty=0.071929,	APenalty=241.897395,	BPenalty=156.797017,	CPenalty=850.702318,	RCNNAcc=0.825454,	
2018-11-30 21:58:37,606 Epoch[0] Batch [4800]	Speed: 9.11 samples/sec	Train-SmoothnessLoss=45.888840,	ABCVarPenalty=0.070969,	APenalty=246.291596,	BPenalty=157.019287,	CPenalty=851.746395,	RCNNAcc=0.825559,	
2018-11-30 21:59:21,685 Epoch[0] Batch [4900]	Speed: 9.07 samples/sec	Train-SmoothnessLoss=46.368570,	ABCVarPenalty=0.070415,	APenalty=249.631534,	BPenalty=156.925195,	CPenalty=853.516646,	RCNNAcc=0.825356,	
2018-11-30 22:00:06,314 Epoch[0] Batch [5000]	Speed: 8.96 samples/sec	Train-SmoothnessLoss=45.718993,	ABCVarPenalty=0.069397,	APenalty=252.563850,	BPenalty=155.990470,	CPenalty=849.471979,	RCNNAcc=0.824962,	
2018-11-30 22:00:50,796 Epoch[0] Batch [5100]	Speed: 8.99 samples/sec	Train-SmoothnessLoss=45.704525,	ABCVarPenalty=0.069167,	APenalty=252.831710,	BPenalty=155.247980,	CPenalty=851.670777,	RCNNAcc=0.825010,	
2018-11-30 22:01:35,824 Epoch[0] Batch [5200]	Speed: 8.88 samples/sec	Train-SmoothnessLoss=45.623687,	ABCVarPenalty=0.068654,	APenalty=254.118204,	BPenalty=155.009077,	CPenalty=853.271084,	RCNNAcc=0.825232,	
2018-11-30 22:02:20,294 Epoch[0] Batch [5300]	Speed: 8.99 samples/sec	Train-SmoothnessLoss=45.550680,	ABCVarPenalty=0.068076,	APenalty=255.390933,	BPenalty=154.819001,	CPenalty=854.695704,	RCNNAcc=0.825439,	
2018-11-30 22:03:04,319 Epoch[0] Batch [5400]	Speed: 9.09 samples/sec	Train-SmoothnessLoss=45.350057,	ABCVarPenalty=0.067456,	APenalty=256.266993,	BPenalty=155.140618,	CPenalty=855.105558,	RCNNAcc=0.825247,	
2018-11-30 22:03:48,576 Epoch[0] Batch [5500]	Speed: 9.04 samples/sec	Train-SmoothnessLoss=45.634721,	ABCVarPenalty=0.067523,	APenalty=257.136951,	BPenalty=156.169442,	CPenalty=858.725520,	RCNNAcc=0.825215,	
2018-11-30 22:04:33,322 Epoch[0] Batch [5600]	Speed: 8.94 samples/sec	Train-SmoothnessLoss=46.241802,	ABCVarPenalty=0.067387,	APenalty=258.837729,	BPenalty=157.703689,	CPenalty=862.652800,	RCNNAcc=0.825035,	
2018-11-30 22:05:17,672 Epoch[0] Batch [5700]	Speed: 9.02 samples/sec	Train-SmoothnessLoss=46.455475,	ABCVarPenalty=0.067076,	APenalty=260.368653,	BPenalty=158.412725,	CPenalty=865.624570,	RCNNAcc=0.825008,	
2018-11-30 22:06:02,729 Epoch[0] Batch [5800]	Speed: 8.88 samples/sec	Train-SmoothnessLoss=46.542845,	ABCVarPenalty=0.066683,	APenalty=261.218017,	BPenalty=158.097491,	CPenalty=866.963705,	RCNNAcc=0.825338,	
2018-11-30 22:06:47,651 Epoch[0] Batch [5900]	Speed: 8.90 samples/sec	Train-SmoothnessLoss=46.392731,	ABCVarPenalty=0.066214,	APenalty=262.039959,	BPenalty=157.971686,	CPenalty=867.353896,	RCNNAcc=0.825605,	
2018-11-30 22:07:31,993 Epoch[0] Batch [6000]	Speed: 9.02 samples/sec	Train-SmoothnessLoss=46.271582,	ABCVarPenalty=0.065729,	APenalty=262.871447,	BPenalty=157.859546,	CPenalty=867.758073,	RCNNAcc=0.825552,	
2018-11-30 22:08:16,407 Epoch[0] Batch [6100]	Speed: 9.01 samples/sec	Train-SmoothnessLoss=46.516098,	ABCVarPenalty=0.065679,	APenalty=263.533795,	BPenalty=158.137113,	CPenalty=869.865382,	RCNNAcc=0.825725,	
2018-11-30 22:09:00,904 Epoch[0] Batch [6200]	Speed: 8.99 samples/sec	Train-SmoothnessLoss=46.830569,	ABCVarPenalty=0.065294,	APenalty=265.085340,	BPenalty=158.277889,	CPenalty=871.888209,	RCNNAcc=0.825834,	
2018-11-30 22:09:45,466 Epoch[0] Batch [6300]	Speed: 8.98 samples/sec	Train-SmoothnessLoss=46.694727,	ABCVarPenalty=0.064700,	APenalty=266.148475,	BPenalty=158.182557,	CPenalty=871.924377,	RCNNAcc=0.825908,	
2018-11-30 22:10:29,792 Epoch[0] Batch [6400]	Speed: 9.02 samples/sec	Train-SmoothnessLoss=46.722021,	ABCVarPenalty=0.064352,	APenalty=267.189094,	BPenalty=157.906456,	CPenalty=873.330941,	RCNNAcc=0.826066,	
2018-11-30 22:11:14,574 Epoch[0] Batch [6500]	Speed: 8.93 samples/sec	Train-SmoothnessLoss=46.569958,	ABCVarPenalty=0.063980,	APenalty=267.744666,	BPenalty=157.641126,	CPenalty=874.453195,	RCNNAcc=0.826286,	
2018-11-30 22:11:58,815 Epoch[0] Batch [6600]	Speed: 9.04 samples/sec	Train-SmoothnessLoss=46.623553,	ABCVarPenalty=0.063719,	APenalty=268.510460,	BPenalty=157.629675,	CPenalty=875.542453,	RCNNAcc=0.826514,	
2018-11-30 22:12:43,361 Epoch[0] Batch [6700]	Speed: 8.98 samples/sec	Train-SmoothnessLoss=46.948554,	ABCVarPenalty=0.063747,	APenalty=269.200206,	BPenalty=157.854797,	CPenalty=877.839675,	RCNNAcc=0.826497,	
2018-11-30 22:13:28,309 Epoch[0] Batch [6800]	Speed: 8.90 samples/sec	Train-SmoothnessLoss=47.387821,	ABCVarPenalty=0.063521,	APenalty=270.694041,	BPenalty=157.975020,	CPenalty=880.262802,	RCNNAcc=0.826732,	
2018-11-30 22:14:12,834 Epoch[0] Batch [6900]	Speed: 8.98 samples/sec	Train-SmoothnessLoss=48.022421,	ABCVarPenalty=0.063125,	APenalty=273.663099,	BPenalty=157.970907,	CPenalty=882.018384,	RCNNAcc=0.826993,	
2018-11-30 22:14:56,980 Epoch[0] Batch [7000]	Speed: 9.06 samples/sec	Train-SmoothnessLoss=49.249651,	ABCVarPenalty=0.063292,	APenalty=275.827256,	BPenalty=157.866518,	CPenalty=888.350306,	RCNNAcc=0.827159,	
2018-11-30 22:15:41,457 Epoch[0] Batch [7100]	Speed: 8.99 samples/sec	Train-SmoothnessLoss=50.305689,	ABCVarPenalty=0.063344,	APenalty=278.078524,	BPenalty=157.687392,	CPenalty=893.527208,	RCNNAcc=0.827400,	
2018-11-30 22:16:25,684 Epoch[0] Batch [7200]	Speed: 9.04 samples/sec	Train-SmoothnessLoss=51.325057,	ABCVarPenalty=0.063241,	APenalty=280.370849,	BPenalty=157.494038,	CPenalty=898.215524,	RCNNAcc=0.827644,	
2018-11-30 22:17:09,871 Epoch[0] Batch [7300]	Speed: 9.05 samples/sec	Train-SmoothnessLoss=53.078387,	ABCVarPenalty=0.064236,	APenalty=281.803291,	BPenalty=157.407467,	CPenalty=905.706182,	RCNNAcc=0.827964,	
2018-11-30 22:17:54,347 Epoch[0] Batch [7400]	Speed: 8.99 samples/sec	Train-SmoothnessLoss=55.901099,	ABCVarPenalty=0.065706,	APenalty=283.393185,	BPenalty=157.169386,	CPenalty=915.517541,	RCNNAcc=0.828057,	
2018-11-30 22:18:38,596 Epoch[0] Batch [7500]	Speed: 9.04 samples/sec	Train-SmoothnessLoss=58.006527,	ABCVarPenalty=0.066294,	APenalty=285.510751,	BPenalty=157.417357,	CPenalty=923.148287,	RCNNAcc=0.828121,	
2018-11-30 22:19:22,997 Epoch[0] Batch [7600]	Speed: 9.01 samples/sec	Train-SmoothnessLoss=59.494406,	ABCVarPenalty=0.066268,	APenalty=288.196455,	BPenalty=157.358672,	CPenalty=929.151716,	RCNNAcc=0.828188,	
2018-11-30 22:20:07,524 Epoch[0] Batch [7700]	Speed: 8.98 samples/sec	Train-SmoothnessLoss=60.108177,	ABCVarPenalty=0.065874,	APenalty=290.589402,	BPenalty=157.472293,	CPenalty=931.322286,	RCNNAcc=0.828392,	
2018-11-30 22:20:51,705 Epoch[0] Batch [7800]	Speed: 9.05 samples/sec	Train-SmoothnessLoss=60.334107,	ABCVarPenalty=0.065261,	APenalty=293.500131,	BPenalty=157.748818,	CPenalty=932.004187,	RCNNAcc=0.828665,	
2018-11-30 22:21:36,357 Epoch[0] Batch [7900]	Speed: 8.96 samples/sec	Train-SmoothnessLoss=61.307380,	ABCVarPenalty=0.064868,	APenalty=296.510711,	BPenalty=158.150994,	CPenalty=935.329605,	RCNNAcc=0.828720,	
2018-11-30 22:22:20,556 Epoch[0] Batch [8000]	Speed: 9.05 samples/sec	Train-SmoothnessLoss=62.986606,	ABCVarPenalty=0.064838,	APenalty=299.514298,	BPenalty=158.788639,	CPenalty=941.076993,	RCNNAcc=0.828867,	
2018-11-30 22:23:04,806 Epoch[0] Batch [8100]	Speed: 9.04 samples/sec	Train-SmoothnessLoss=64.442714,	ABCVarPenalty=0.064800,	APenalty=302.227375,	BPenalty=159.391359,	CPenalty=945.974546,	RCNNAcc=0.828989,	
2018-11-30 22:23:48,968 Epoch[0] Batch [8200]	Speed: 9.06 samples/sec	Train-SmoothnessLoss=65.385756,	ABCVarPenalty=0.064591,	APenalty=304.472803,	BPenalty=159.529437,	CPenalty=949.189047,	RCNNAcc=0.829119,	
2018-11-30 22:24:22,261 Epoch[0] Train-SmoothnessLoss=66.238336
2018-11-30 22:24:22,262 Epoch[0] Train-ABCVarPenalty=0.064541
2018-11-30 22:24:22,262 Epoch[0] Train-APenalty=306.276063
2018-11-30 22:24:22,262 Epoch[0] Train-BPenalty=159.743037
2018-11-30 22:24:22,262 Epoch[0] Train-CPenalty=952.241250
2018-11-30 22:24:22,262 Epoch[0] Train-RCNNAcc=0.829255
2018-11-30 22:24:22,262 Epoch[0] Time cost=3702.827
2018-11-30 22:24:23,371 Saved checkpoint to "output/-0.35-0.9-0.yaml/2007_trainval_2012_trainval/first-0001.params"
2018-11-30 22:24:25,742 Saved optimizer state to "output/-0.35-0.9-0.yaml/2007_trainval_2012_trainval/first-0001.states"
2018-11-30 22:24:26,189 Saved checkpoint to "output/-0.35-0.9-0.yaml/2007_trainval_2012_trainval/first-0001.params"
2018-11-30 22:25:10,748 Epoch[1] Batch [100]	Speed: 9.09 samples/sec	Train-SmoothnessLoss=113.887216,	ABCVarPenalty=0.031708,	APenalty=500.958787,	BPenalty=181.728174,	CPenalty=1162.044994,	RCNNAcc=0.842783,	
2018-11-30 22:25:55,920 Epoch[1] Batch [200]	Speed: 8.86 samples/sec	Train-SmoothnessLoss=128.016080,	ABCVarPenalty=0.032651,	APenalty=533.892013,	BPenalty=195.311933,	CPenalty=1164.577176,	RCNNAcc=0.853302,	
2018-11-30 22:26:40,831 Epoch[1] Batch [300]	Speed: 8.91 samples/sec	Train-SmoothnessLoss=136.152771,	ABCVarPenalty=0.034929,	APenalty=542.690358,	BPenalty=201.390801,	CPenalty=1164.151629,	RCNNAcc=0.849149,	
2018-11-30 22:27:25,433 Epoch[1] Batch [400]	Speed: 8.97 samples/sec	Train-SmoothnessLoss=139.045324,	ABCVarPenalty=0.033463,	APenalty=550.680472,	BPenalty=195.514648,	CPenalty=1171.364891,	RCNNAcc=0.849585,	
2018-11-30 22:28:09,946 Epoch[1] Batch [500]	Speed: 8.99 samples/sec	Train-SmoothnessLoss=132.585696,	ABCVarPenalty=0.031495,	APenalty=565.758962,	BPenalty=186.825442,	CPenalty=1141.204134,	RCNNAcc=0.848927,	
2018-11-30 22:28:52,936 Epoch[1] Batch [600]	Speed: 9.30 samples/sec	Train-SmoothnessLoss=125.756505,	ABCVarPenalty=0.028968,	APenalty=563.679706,	BPenalty=181.156373,	CPenalty=1119.646638,	RCNNAcc=0.849002,	
2018-11-30 22:29:37,376 Epoch[1] Batch [700]	Speed: 9.00 samples/sec	Train-SmoothnessLoss=127.442156,	ABCVarPenalty=0.028876,	APenalty=587.597796,	BPenalty=176.597853,	CPenalty=1110.460514,	RCNNAcc=0.849222,	
2018-11-30 22:30:22,103 Epoch[1] Batch [800]	Speed: 8.94 samples/sec	Train-SmoothnessLoss=138.792327,	ABCVarPenalty=0.032019,	APenalty=620.046429,	BPenalty=172.643205,	CPenalty=1120.182017,	RCNNAcc=0.849258,	
2018-11-30 22:31:06,363 Epoch[1] Batch [900]	Speed: 9.04 samples/sec	Train-SmoothnessLoss=143.359865,	ABCVarPenalty=0.032650,	APenalty=637.837241,	BPenalty=172.873333,	CPenalty=1120.839284,	RCNNAcc=0.849731,	
2018-11-30 22:31:50,518 Epoch[1] Batch [1000]	Speed: 9.06 samples/sec	Train-SmoothnessLoss=151.380988,	ABCVarPenalty=0.034613,	APenalty=649.006405,	BPenalty=175.595391,	CPenalty=1135.071513,	RCNNAcc=0.850261,	
2018-11-30 22:32:34,370 Epoch[1] Batch [1100]	Speed: 9.12 samples/sec	Train-SmoothnessLoss=155.762389,	ABCVarPenalty=0.034920,	APenalty=651.536353,	BPenalty=176.111926,	CPenalty=1146.733110,	RCNNAcc=0.850693,	
2018-11-30 22:33:17,708 Epoch[1] Batch [1200]	Speed: 9.23 samples/sec	Train-SmoothnessLoss=156.756003,	ABCVarPenalty=0.035259,	APenalty=659.642935,	BPenalty=174.393658,	CPenalty=1147.138360,	RCNNAcc=0.850611,	
2018-11-30 22:34:01,312 Epoch[1] Batch [1300]	Speed: 9.17 samples/sec	Train-SmoothnessLoss=157.784123,	ABCVarPenalty=0.036798,	APenalty=664.530491,	BPenalty=173.354694,	CPenalty=1148.848796,	RCNNAcc=0.849516,	
2018-11-30 22:34:44,444 Epoch[1] Batch [1400]	Speed: 9.27 samples/sec	Train-SmoothnessLoss=160.205636,	ABCVarPenalty=0.036374,	APenalty=663.400872,	BPenalty=174.915635,	CPenalty=1158.012324,	RCNNAcc=0.848979,	
2018-11-30 22:35:27,866 Epoch[1] Batch [1500]	Speed: 9.21 samples/sec	Train-SmoothnessLoss=162.053567,	ABCVarPenalty=0.035874,	APenalty=669.268624,	BPenalty=176.160506,	CPenalty=1159.516165,	RCNNAcc=0.849176,	
2018-11-30 22:36:11,337 Epoch[1] Batch [1600]	Speed: 9.20 samples/sec	Train-SmoothnessLoss=165.313780,	ABCVarPenalty=0.036264,	APenalty=671.698200,	BPenalty=177.161034,	CPenalty=1166.997345,	RCNNAcc=0.850211,	
2018-11-30 22:36:55,400 Epoch[1] Batch [1700]	Speed: 9.08 samples/sec	Train-SmoothnessLoss=169.724742,	ABCVarPenalty=0.036704,	APenalty=679.834597,	BPenalty=177.824510,	CPenalty=1175.325553,	RCNNAcc=0.851424,	
2018-11-30 22:37:39,207 Epoch[1] Batch [1800]	Speed: 9.13 samples/sec	Train-SmoothnessLoss=177.005065,	ABCVarPenalty=0.038767,	APenalty=686.880263,	BPenalty=178.582881,	CPenalty=1187.800802,	RCNNAcc=0.851700,	
